episode,reward,length,reward_per_step
59,286.0463474392891,77,3.7148876290816766
60,15.170483359368518,314,0.048313641271874264
61,363.8585122382501,355,1.0249535556007046
62,691.6793724894524,500,1.3833587449789047
63,-107.11884017642296,500,-0.21423768035284593
64,-97.87209216575138,500,-0.19574418433150276
65,95.87239050865173,16,5.992024406790733
66,376.72884471318685,500,0.7534576894263737
67,-180.5133687746711,500,-0.3610267375493422
68,92.38183689117432,31,2.98005925455401
69,661.987466096878,500,1.3239749321937562
70,90.402498614043,46,1.9652717090009346
71,-213.63071183487773,500,-0.42726142366975545
72,36.32635506207589,500,0.07265271012415178
73,336.5342413666658,163,2.0646272476482563
74,-45.37568590359297,411,-0.1104031287192043
75,-45.15239165897947,420,-0.1075056944261416
76,95.62020146846771,16,5.976262591779232
77,479.86379911380936,500,0.9597275982276188
78,94.60368394851685,19,4.979141260448255
79,69.05894544441253,116,0.5953357365897631
80,47.55227828142233,193,0.24638486156177375
81,-50.468893674435094,474,-0.10647445922876603
82,-152.9145464436151,500,-0.3058290928872302
83,119.44525924127083,173,0.6904350245160163
84,165.16823889315128,83,1.9899787818451962
85,-91.95314117782982,500,-0.18390628235565964
86,234.46201398968697,43,5.452604976504348
87,95.33365905284882,17,5.607862297226401
88,259.3843673840165,67,3.871408468418157
89,-167.81261501647532,500,-0.33562523003295064
90,359.9994173888117,500,0.7199988347776234
91,243.7956218123436,64,3.8093065908178687
92,299.0908793210983,112,2.6704542796526636
93,273.01930236816406,72,3.79193475511339
94,-115.11002783942968,500,-0.23022005567885936
95,249.10983270406723,49,5.083874136817698
96,222.0624794573523,61,3.6403685156943
97,-212.3478280310519,500,-0.4246956560621038
98,-119.87540645265835,500,-0.23975081290531672
99,-155.91736634483095,500,-0.3118347326896619
100,29.09748630411923,500,0.05819497260823846
101,418.52099960227497,500,0.8370419992045499
102,278.6162413954735,62,4.493810345088282
103,95.79422330856323,17,5.634954312268426
104,159.86773634236306,336,0.475796834352271
105,257.7452060151845,107,2.4088337010764906
106,117.19530238909647,500,0.23439060477819293
107,-164.2451555658481,500,-0.32849031113169624
108,93.26164645701647,56,1.6653865438752942
109,60.825491566065466,170,0.3577970092121498
110,68.79919479833916,110,0.6254472254394469
111,-136.21200414747,500,-0.27242400829494
112,383.61079884064384,429,0.894197666295207
113,82.13509547710419,67,1.2258969474194654
114,126.16445688111708,159,0.7934871501957049
115,-135.93097370979376,500,-0.2718619474195875
116,79.44625668239314,94,0.8451729434297143
117,349.8822492706822,500,0.6997644985413645
118,689.2321595475078,500,1.3784643190950154
119,45.47914350017163,188,0.24191033776687038
120,-21.768587483558804,500,-0.043537174967117606
121,-125.09779440815328,500,-0.25019558881630655
122,341.0757956560701,500,0.6821515913121402
123,107.80346104223281,59,1.827177305800556
124,94.71695291996002,19,4.985102785261054
125,-89.78267938119825,500,-0.1795653587623965
126,121.50914003432263,343,0.3542540525782001
127,-129.16667512618005,500,-0.2583333502523601
128,97.92548537254333,10,9.792548537254333
129,256.30036014318466,58,4.418971726606632
130,-99.70100688072853,500,-0.19940201376145705
131,-103.83869765349664,500,-0.20767739530699328
132,96.60579586029053,16,6.037862241268158
133,60.812725871801376,154,0.3948878303363726
134,397.30433564446867,500,0.7946086712889373
135,377.65405306150205,500,0.7553081061230041
136,-85.31757386920799,500,-0.17063514773841598
137,650.9754040539265,500,1.301950808107853
138,96.0787935256958,18,5.337710751427545
139,239.55037945508957,42,5.703580463216419
140,326.7693506742362,500,0.6535387013484724
141,94.8366402387619,19,4.9914021178295735
142,-140.17383985570632,500,-0.2803476797114126
143,160.81696601212025,74,2.1732022434070304
144,-204.67181210638955,500,-0.4093436242127791
145,231.47989754471928,90,2.571998861607992
